date,close
2023-01-01,79.96711
2023-02-01,75.27763
2023-03-01,73.6478
2023-04-01,73.87839
2023-05-01,70.95164
2023-06-01,74.93621
2023-07-01,76.46077
2023-08-01,73.87799
2023-09-01,68.50532
2023-10-01,66.024417
2023-11-01,74.0013156
2023-12-01,80.97925
2024-01-01,76.88263
2024-02-01,78.40397
2024-03-01,79.92829
2024-04-01,73.57875
2024-05-01,76.93374
2024-06-01,78.36471
2024-07-01,84.58636
2024-08-01,89.0023203
2024-09-01,91.90581
2024-10-01,88.8209
2024-11-01,92.60392
2024-12-01,84.84269
2025-01-01,86.24277
2025-02-01,89.43341
2025-03-01,87.10997
2025-04-01,84.98369
2025-05-01,85.93618
2025-06-01,86.51965
2025-07-01,86.59737
2025-08-01,89.60894
2025-09-01,89.65257
2025-10-01,87.45588
2025-11-01,89.57411
2025-12-01,87.56384
2026-01-01,89.84967
2026-02-01,94.68849
2026-03-01,88.7
2026-04-01,89.71
