date,close
2023-09-01,25.70703
2023-10-01,24.42119
2023-11-01,28.88067
2023-12-01,31.45029
2024-01-01,32.23328
2024-02-01,35.42326
2024-03-01,37.64359
2024-04-01,34.41436
2024-05-01,37.71643
2024-06-01,40.29498
2024-07-01,40.9194
2024-08-01,42.51462
2024-09-01,44.15922
2024-10-01,43.057326
2024-11-01,48.028116
2024-12-01,45.54004
2025-01-01,47.69619
2025-02-01,46.20953
2025-03-01,40.90371
2025-04-01,39.21874
2025-05-01,44.011758
2025-06-01,48.49535
2025-07-01,50.46057
2025-08-01,52.24714
2025-09-01,55.83419
2025-10-01,58.13967
2025-11-01,58.020158
2025-12-01,57.79472
2026-01-01,59.16176
2026-02-01,57.88452
2026-03-01,51.88
2026-04-01,52.74
