date,close
2006-03-01,37.40722
2006-04-01,37.33585
2006-05-01,34.63268
2006-06-01,34.58808
2006-07-01,33.098208
2006-08-01,34.67729
2006-09-01,36.26529
2006-10-01,37.98711
2006-11-01,39.28963
2006-12-01,38.50455
2007-01-01,39.31639
2007-02-01,38.65621
2007-03-01,38.83464
2007-04-01,41.0025246
2007-05-01,42.29612
2007-06-01,42.46563
2007-07-01,42.40318
2007-08-01,43.59864
2007-09-01,45.86466
2007-10-01,49.094189
2007-11-01,45.77545
2007-12-01,45.69516
2008-01-01,40.26205
2008-02-01,38.3172
2008-03-01,39.0041441
2008-04-01,42.11769
2008-05-01,44.61567
2008-06-01,40.29774
2008-07-01,40.55646
2008-08-01,41.14527
2008-09-01,34.71297
2008-10-01,29.34232
2008-11-01,25.97897
2008-12-01,26.5321
2009-01-01,25.92544
2009-02-01,24.56048
2009-03-01,27.049533
2009-04-01,30.58239
2009-05-01,31.56374
2009-06-01,32.45587
2009-07-01,35.19473
2009-08-01,35.71216
2009-09-01,37.6927
2009-10-01,36.54185
2009-11-01,38.8614
2009-12-01,40.81518
2010-01-01,38.17446
2010-02-01,39.93196
2010-03-01,42.96522
2010-04-01,43.92873
2010-05-01,40.68136
2010-06-01,38.10309
2010-07-01,40.86871
2010-08-01,38.77219
2010-09-01,43.77707
2010-10-01,46.55161
2010-11-01,46.47131
2010-12-01,48.58567
2011-01-01,49.95956
2011-02-01,51.53864
2011-03-01,51.23531
2011-04-01,52.70734
2011-05-01,52.065
2011-06-01,50.8963
2011-07-01,51.74383
2011-08-01,49.12096
2011-09-01,46.82817
2011-10-01,51.69923
2011-11-01,50.30749
2011-12-01,49.8079
2012-01-01,54.00093158
2012-02-01,57.46242
2012-03-01,60.26372
2012-04-01,59.55894
2012-05-01,55.3659
2012-06-01,57.37075
2012-07-01,57.94303
2012-08-01,60.94748
2012-09-01,61.3141
2012-10-01,58.077152
2012-11-01,58.83721
2012-12-01,58.23811
2013-01-01,59.79399
2013-02-01,59.99965
2013-03-01,61.81445
2013-04-01,63.38289
2013-05-01,65.6504
2013-06-01,64.076911
2013-07-01,68.12274
2013-08-01,67.85302
2013-09-01,71.13091
2013-10-01,74.6568
2013-11-01,77.30798
2013-12-01,79.57044
2014-01-01,78.041627
2014-02-01,82.061386
2014-03-01,79.81781
2014-04-01,79.56289
2014-05-01,83.13179
2014-06-01,85.72816
2014-07-01,86.74144
2014-08-01,91.086731
2014-09-01,90.39684
2014-10-01,92.7851
2014-11-01,97.0034352
2014-12-01,94.82847
2015-01-01,92.85384
2015-02-01,99.55842
2015-03-01,97.20939
2015-04-01,99.078097
2015-05-01,101.30582
2015-06-01,98.78891
2015-07-01,103.29147
2015-08-01,96.24237
2015-09-01,94.11748
2015-10-01,104.81854
2015-11-01,105.45671
2015-12-01,103.77426
2016-01-01,96.60302
2016-02-01,95.090845
2016-03-01,101.60597
2016-04-01,98.36798
2016-05-01,102.66669
2016-06-01,100.3269
2016-07-01,107.5011
2016-08-01,108.62994
2016-09-01,111.033688
2016-10-01,109.41569
2016-11-01,109.89267
2016-12-01,111.1359
2017-01-01,116.8484
2017-02-01,121.96058
2017-03-01,124.43217
2017-04-01,127.82543
2017-05-01,132.80722
2017-06-01,129.72825
2017-07-01,134.99693
2017-08-01,137.79621
2017-09-01,137.38909
2017-10-01,143.71777
2017-11-01,146.5515
2017-12-01,147.43512
2018-01-01,160.34611
2018-02-01,158.27317
2018-03-01,151.81667
2018-04-01,152.58461
2018-05-01,161.24062
2018-06-01,163.086508
2018-07-01,167.64704
2018-08-01,177.33817
2018-09-01,176.83792
2018-10-01,161.63743
2018-11-01,161.2091
2018-12-01,147.24565
2019-01-01,160.51361
2019-02-01,165.31489
2019-03-01,171.80244
2019-04-01,181.25032
2019-05-01,166.34216
2019-06-01,178.96634
2019-07-01,183.14484
2019-08-01,179.66595
2019-09-01,181.31448
2019-10-01,189.25617
2019-11-01,196.95779
2019-12-01,204.611
2020-01-01,210.82796
2020-02-01,198.057216
2020-03-01,183.62593
2020-04-01,211.1216
2020-05-01,225.057498
2020-06-01,239.20567
2020-07-01,256.77898
2020-08-01,284.88274
2020-09-01,268.81093
2020-10-01,260.62587
